2021-09-01	1.3063	1.3063	-0.06%		
2021-08-31	1.3071	1.3071	0.02%		
2021-08-30	1.3068	1.3068	0.30%		
2021-08-27	1.3029	1.3029	0.80%		
2021-08-26	1.2925	1.2925	-0.32%		
2021-08-25	1.2967	1.2967	-0.53%		
2021-08-24	1.3036	1.3036	0.75%		
2021-08-23	1.2939	1.2939	-0.20%		
2021-08-20	1.2965	1.2965	0.40%		
2021-08-19	1.2913	1.2913	-0.35%		
2021-08-18	1.2959	1.2959	-0.11%		
2021-08-17	1.2973	1.2973	0.93%		
2021-08-16	1.2853	1.2853	0.93%		
2021-08-13	1.2735	1.2735	0.24%		
2021-08-12	1.2704	1.2704	1.15%		
2021-08-11	1.2559	1.2559	-0.29%		
2021-08-10	1.2596	1.2596	-0.52%		
2021-08-09	1.2662	1.2662	-2.46%		
2021-08-06	1.2981	1.2981	-0.55%		
2021-08-05	1.3053	1.3053	-0.15%		
2021-08-04	1.3073	1.3073	0.14%	
2021-08-03	1.3055	1.3055	0.15%		
2021-08-02	1.3036	1.3036	-1.19%		
2021-07-30	1.3193	1.3193	0.56%		
2021-07-29	1.3120	1.3120	0.21%		
2021-07-28	1.3092	1.3092	0.41%		
2021-07-27	1.3039	1.3039	-0.32%		
2021-07-26	1.3081	1.3081	0.32%		
2021-07-23	1.3039	1.3039	0.35%		
2021-07-22	1.2994	1.2994	-0.55%		
2021-07-21	1.3066	1.3066	-0.36%		
2021-07-20	1.3113	1.3113	0.48%		
2021-07-19	1.3050	1.3050	-0.70%		
2021-07-16	1.3142	1.3142	-0.31%		
2021-07-15	1.3183	1.3183	0.73%		
2021-07-14	1.3087	1.3087	0.22%		
2021-07-13	1.3058	1.3058	0.31%		
2021-07-12	1.3018	1.3018	-0.28%		
2021-07-09	1.3054	1.3054	0.20%		
2021-07-08	1.3028	1.3028	0.14%		
2021-07-07	1.3010	1.3010	-0.12%	
2021-07-06	1.3025	1.3025	0.89%		
2021-07-05	1.2910	1.2910	0.37%		
2021-07-02	1.2862	1.2862	0.24%		
2021-07-01	1.2831	1.2831	1.14%		
2021-06-30	1.2686	1.2686	-0.93%		
2021-06-29	1.2805	1.2805	-0.47%		
2021-06-28	1.2866	1.2866	0.10%		
2021-06-25	1.2853	1.2853	0.06%		
2021-06-24	1.2845	1.2845	-0.38%		
2021-06-23	1.2894	1.2894	0.09%		
2021-06-22	1.2882	1.2882	0.27%		
2021-06-21	1.2847	1.2847	-0.10%		
2021-06-18	1.2860	1.2860	-0.86%		
2021-06-17	1.2972	1.2972	-1.78%		
2021-06-16	1.3207	1.3207	-0.21%		
2021-06-15	1.3235	1.3235	-1.56%		
2021-06-11	1.3445	1.3445	0.82%		
2021-06-10	1.3335	1.3335	-0.32%		
2021-06-09	1.3378	1.3378	0.15%		
2021-06-08	1.3358	1.3358	0.30%	
2021-06-07	1.3318	1.3318	0.53%		
2021-06-04	1.3248	1.3248	-0.87%		
2021-06-03	1.3364	1.3364	-0.64%		
2021-06-02	1.3450	1.3450	-1.35%		
2021-06-01	1.3634	1.3634	0.60%		
2021-05-31	1.3553	1.3553	0.56%		
2021-05-28	1.3478	1.3478	-0.43%		
2021-05-27	1.3536	1.3536	-0.66%		
2021-05-26	1.3626	1.3626	0.90%		
2021-05-25	1.3504	1.3504	-0.31%		
2021-05-24	1.3546	1.3546	0.36%		
2021-05-21	1.3498	1.3498	0.06%		
2021-05-20	1.3490	1.3490	0.10%		
2021-05-19	1.3476	1.3476	0.14%		
2021-05-18	1.3457	1.3457	0.70%		
2021-05-17	1.3364	1.3364	1.16%		
2021-05-14	1.3211	1.3211	0.40%		
2021-05-13	1.3158	1.3158	-0.45%		
2021-05-12	1.3217	1.3217	0.11%		
2021-05-11	1.3202	1.3202	0.01%	
2021-05-10	1.3201	1.3201	0.26%		
2021-05-07	1.3167	1.3167	1.18%		
2021-05-06	1.3014	1.3014	1.17%		
2021-04-30	1.2864	1.2864	-0.42%		
2021-04-29	1.2918	1.2918	0.62%		
2021-04-28	1.2838	1.2838	-0.75%		
2021-04-27	1.2935	1.2935	0.02%		
2021-04-26	1.2933	1.2933	-0.26%		
2021-04-23	1.2967	1.2967	-0.37%		
2021-04-22	1.3015	1.3015	0.17%		
2021-04-21	1.2993	1.2993	0.83%		
2021-04-20	1.2886	1.2886	-0.86%		
2021-04-19	1.2998	1.2998	0.79%		
2021-04-16	1.2896	1.2896	0.89%		
2021-04-15	1.2782	1.2782	-0.04%		
2021-04-14	1.2787	1.2787	0.80%		
2021-04-13	1.2686	1.2686	-0.80%		
2021-04-12	1.2788	1.2788	-0.44%		
2021-04-09	1.2845	1.2845	0.30%		
2021-04-08	1.2807	1.2807	0.27%	
2021-04-07	1.2772	1.2772	0.46%		
2021-04-06	1.2714	1.2714	-0.42%		
2021-04-02	1.2768	1.2768	1.00%		
2021-04-01	1.2641	1.2641	2.07%		
2021-03-31	1.2385	1.2385	-1.09%		
2021-03-30	1.2522	1.2522	-1.26%		
2021-03-29	1.2682	1.2682	0.06%		
2021-03-26	1.2674	1.2674	-0.14%		
2021-03-25	1.2692	1.2692	0.29%		
2021-03-24	1.2655	1.2655	-0.42%		
2021-03-23	1.2708	1.2708	0.46%		
2021-03-22	1.2650	1.2650	-0.56%		
2021-03-19	1.2721	1.2721	-0.06%		
2021-03-18	1.2729	1.2729	0.56%		
2021-03-17	1.2658	1.2658	0.37%		
2021-03-16	1.2611	1.2611	0.13%		
2021-03-15	1.2594	1.2594	0.82%		
2021-03-12	1.2491	1.2491	-1.37%		
2021-03-11	1.2664	1.2664	1.03%		
2021-03-10	1.2535	1.2535	0.94%	
2021-03-09	1.2418	1.2418	-0.34%		
2021-03-08	1.2460	1.2460	0.89%		
2021-03-05	1.2350	1.2350	-0.89%		
2021-03-04	1.2461	1.2461	-0.84%		
2021-03-03	1.2567	1.2567	0.44%		
2021-03-02	1.2512	1.2512	-1.77%		
2021-03-01	1.2737	1.2737	-0.31%		
2021-02-26	1.2777	1.2777	-1.27%		
2021-02-25	1.2941	1.2941	-1.10%		
2021-02-24	1.3085	1.3085	-0.18%		
2021-02-23	1.3108	1.3108	0.92%		
2021-02-22	1.2989	1.2989	0.97%		
2021-02-19	1.2864	1.2864	-0.35%		
2021-02-18	1.2909	1.2909	-2.84%		
2021-02-10	1.3286	1.3286	0.07%		
2021-02-09	1.3277	1.3277	1.08%		
2021-02-08	1.3135	1.3135	0.61%		
2021-02-05	1.3056	1.3056	-0.89%		
2021-02-04	1.3173	1.3173	-0.74%		
2021-02-03	1.3271	1.3271	-0.70%	
2021-02-02	1.3364	1.3364	-0.83%		
2021-02-01	1.3476	1.3476	0.98%		
2021-01-29	1.3345	1.3345	0.55%		
2021-01-28	1.3272	1.3272	-0.77%		
2021-01-27	1.3375	1.3375	-0.54%		
2021-01-26	1.3447	1.3447	0.37%		
2021-01-25	1.3398	1.3398	-0.53%		
2021-01-22	1.3470	1.3470	-0.32%		
2021-01-21	1.3513	1.3513	0.68%		
2021-01-20	1.3422	1.3422	0.43%		
2021-01-19	1.3364	1.3364	0.12%		
2021-01-18	1.3348	1.3348	-0.24%		
2021-01-15	1.3380	1.3380	0.42%		
2021-01-14	1.3324	1.3324	-0.69%		
2021-01-13	1.3417	1.3417	-0.33%		
2021-01-12	1.3462	1.3462	0.72%		
2021-01-11	1.3366	1.3366	-2.76%		
2021-01-08	1.3745	1.3745	-0.61%		
2021-01-07	1.3830	1.3830	-0.60%		
2021-01-06	1.3913	1.3913	-0.04%		
2021-01-05	1.3918	1.3918	0.72%		
2021-01-04	1.3819	1.3819	2.00%		
